ID,SMILES
hop_286,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H](C[C@@]34O)[C@H](C[C@@H]3C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H](C#N)[C@@H]4S(=O)(=O)COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from O[C@]12C[C@H](C#N)[C@@H](CC2)CC1
hop_287,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)c3c(N(C[C@H]45)C[C@H](N5)CC4)[nH+]n(c3N)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1cc[nH+][nH]1
hop_288,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@@H](C(=O)c(c34)sc(N)c4C)SCC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H]3N7CCC(CC7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from Cc1c(N)sc(c12)C(=O)[C@H](S)CC2
hop_289,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3CC[C@@H](N[C@@H]34)[C@H](C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H](C4)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from [C@@H]12C[C@H](C)C[C@H](N2)CCC1
hop_290,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]34[C@@H](C[C@H](C)CC3)[C@](CCC4)(N(C5)CC5N(C[C@H]67)C[C@H](N7)CC6)Cc8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1CC[C@H](C)[C@H]([C@@]12C)C[C@@H](C)CC2
hop_291,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CC#C[C@]([C@@H]34)(N(C[C@H]56)C[C@H](N6)CC5)CN(CC4)[C@H](C)[C@H]3OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C#C[C@H]([C@H]12)CN([C@@H](C)C1)CC2
hop_292,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3C[N@H+](C(C)(C)CC34)[C@@](C)([C@H]4C(=O)N(C[C@H]56)C[C@H](N6)CC5)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C12CC(C)(C)[N@@H+](C(C)(C)C1)CC2
hop_293,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@]34[C@H](N(C[C@H]56)C[C@H](N6)CC5)C[C@H]([C@@H](C)C4=O)[C@](C)(C3)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from CC(C)([C@@H]12)C[C@@H](CC2)C(=O)[C@@H]1C
hop_294,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H](C3)N(C[C@H]45)C[C@H](N5)CC4)[C@H]([C@@H]36)[NH2+]C[C@H](O6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from [NH2+]1CCO[C@@H]([C@H]12)CCCC2
hop_295,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)NC[C@@H](N3)[C@@H](SC[C@@H]3CN(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@H]1CS[C@H](C)CN1
hop_296,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H](C3)N(C[C@H]45)C[C@H](N5)CC4)C(=C36)NC[C@H](C6=O)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1CCCC(=C12)NCCC2=O
hop_297,C#Cc1c(F)ccc(c12)cc(O)cc2[C@]34CC[C@H](C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H](C3)N(C4)CC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from [C@@H]12C[C@@H](NC1)CCC2
hop_298,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)n(c3N(C[C@H]45)C[C@H](N5)CC4)c(N)[n+](c3)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1[nH]cc[nH+]1
hop_299,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C(O3)=O)C[C@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H]3CCCc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@H](O1)CCCC1=O
hop_300,C1[C@@H](F)CN(CCC2)[C@]12COCC(=O)[N@H+]3CCNC(=O)C[C@@]3(CN(C[C@H]45)C[C@H](N5)CC4)\C=C\Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O=C1C[C@H](C)[NH2+]CCN1
hop_301,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@](C)(C(=O)N3CCC4)[C@H](O)c(c3c45)cc(N(C[C@H]67)C[C@H](N7)CC6)c5C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from O[C@@H]1[C@@H](C)C(=O)N2CCCc3cccc1c23
hop_302,C1[C@@H](F)CN(CCC2)[C@]12COc3cc(N(C[C@H]45)C[C@H](N5)CC4)cn(c36)c(c(C#N)c6N)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N#Cc(c1N)c(C)n(c12)cccc2
hop_303,C1C[C@@H](N2)CN(C[C@H]12)[C@]34[C@@H]5C[C@H](C3)C[C@](C4)(C(=O)[C@H]5OC[C@@]67N(C[C@H](F)C6)CCC7)C(=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 3 from [C@H]12[C@@H]3C[C@H](C1)C[C@@H](C3)C(=O)C2
hop_304,C1[C@@H](F)CN(CCC2)[C@]12COc([nH+]c3N(C[C@H]45)C[C@H](N5)CC4)c(o3)NS(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1c[nH+]co1
hop_305,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)O[C@@H](C[C@H](C[N@H+](C3)C)N(C[C@H]45)C[C@H](N5)CC4)[C@H]3NS(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[N@H+](C1)CCC[C@@H](O)[C@@H]1N
hop_306,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](C3=O)(C4(C)C)[C@@H](N(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H]([C@@H]4[C@@]37CCC(=O)O7)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1C[C@](C)(C2=O)C(C)(C)[C@@H]1[C@]23CCC(=O)O3
hop_307,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C3)C[C@@H](N(C[C@H]45)C[C@H](N5)CC4)C[C@]36COC(=O)[C@H]6Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1OC(=O)[C@@H](C)C12CCCCC2
hop_308,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)Cn(c3)[nH+]c(c34)cc(cc4N(C[C@H]56)C[C@H](N6)CC5)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from Cn(c1)[nH+]c(c12)cccc2
hop_309,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]34[C@@H](CC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H]([C@@H](C3(C)C)C(=O)N=C4N)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@]12C(C)(C)[C@@H](CC1)C(=O)N=C2N
hop_310,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34C[C@@H](N(C[C@H]56)C[C@H](N6)CC5)C(=O)[C@@](C)(C4(C)C)N(C3=O)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@]12C(C)(C)[C@@H](C(=O)N2)CCC1=O
hop_311,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@H](C(=O)N(C[C@H]45)C[C@H](N5)CC4)[N@H+](C)C[C@@H]([C@@]36O)C[C@H](CC6)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C[N@H+](C)C[C@@H]([C@@]12O)CCCC2
hop_312,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CC#C[C@]([C@H]34)(N(C[C@H]56)C[C@H](N6)CC5)C[N@@H+](CC3)[C@H](C)[C@H]4OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C#C[C@H]([C@H]12)C[N@@H+]([C@@H](C)C1)CC2
hop_313,C1[C@@H](F)CN(CCC2)[C@]12COc3c(cc(s3)N(C[C@H]45)C[C@H](N5)CC4)NS(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 2 from c1ccsc1
hop_314,C1[C@@H](F)CN(CCC2)[C@]12COc3[nH+]c(N(C[C@H]45)C[C@H](N5)CC4)c(s3)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from c1csc[nH+]1
hop_315,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H](C[C@@H]3N)Cc(c34)oc(c4N(C[C@H]56)C[C@H](N6)CC5)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from c1coc(c12)CCC[C@H]2N
hop_316,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H](c(c34)c(oc3)N(C[C@H]56)C[C@H](N6)CC5)C(C)=C(C)[C@H]4c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C1)=C(C)Cc(c12)coc2
hop_317,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@]3(C)CN(C[C@H]45)C[C@H](N5)CC4)[C@@](C)(NC3=O)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C(=O)NC(C)(C)C1
hop_318,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)c(C#CC)c(N(C[C@H]45)C[C@H](N5)CC4)c(c36)OC[C@@H](CO6)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC#Cc(c1)ccc(c12)OCCCO2
hop_319,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@H]3Nc([nH+]ccc4)c4Cc(c35)c(N(C[C@H]67)C[C@H](N7)CC6)cc(c5)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from c1cc[nH+]c(N[C@H]2C)c1Cc(c23)cccc3
hop_320,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]3(C)[C@@H](C)[C@H](N(C[C@H]45)C[C@H](N5)CC4)CN(C3=O)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 2 from O=C1[C@H](C)[C@H](C)CCN1
hop_321,C1[C@@H](F)CN(CCC2)[C@]12COc(c3N(C[C@H]45)C[C@H](N5)CC4)c(C#CC)n(n3)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 2 from CC#Cc1ccnn1C
hop_322,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)c(c([NH3+])c3)c(N(C[C@H]45)C[C@H](N5)CC4)c(c36)NCCN=C6C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from c1c([NH3+])ccc(c12)NCCN=C2
hop_323,C#Cc1c(F)ccc(c12)cc(O)cc2Cc(cn3)n(c34)[C@@H]([C@H](S4(=O)=O)N(C[C@H]56)C[C@H](N6)CC5)CC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from n1cc(C)n(c12)CCS2(=O)=O
hop_324,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34[C@H]5[C@H](CCCC5)C[C@@]([C@@H]3O)(N(C[C@H]67)C[C@H](N7)CC6)C[C@H](C4)CCc8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CCC[C@@H]([C@@H]1[C@@H]23)C[C@H]([C@@H]2O)CCC3
hop_325,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)c([NH3+])c(N(C[C@H]45)C[C@H](N5)CC4)c(c36)N(C)C(=O)C[C@](C)(N6C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN1C(=O)C[C@@H](C)N(C)c(c12)ccc(c2)[NH3+]
hop_326,C1[C@@H](F)CN(CCC2)[C@]12COc3ccc(C(=O)N(C[C@H]45)C[C@H](N5)CC4)n(c36)c(c(C#N)c6N)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from N#Cc(c1N)c(C)n(c12)cccc2
hop_327,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@]3(C)C[C@@H](O4)C(=C([C@H]34)C(=O)N(C[C@H]56)C[C@H](N6)CC5)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H]1C[C@@H](O2)C=C[C@H]12
hop_328,C1[C@@H](F)CN(CCC2)[C@]12COc3nn(c(c3C#CC)N(C[C@H]45)C[C@H](N5)CC4)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC#Cc1cn[nH]c1
hop_329,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)c(c3N(C[C@H]45)C[C@H](N5)CC4)c(C#N)n(c3C)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#Cc1ccc(C)n1C
hop_330,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@]3(CN(C[C@H]45)C[C@H](N5)CC4)NCC(=C(C3)C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 2 from N1CC(C)=C(C)CC1(C)C
hop_331,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C(=O)C[C@@H]34)[C@H]([C@@H]3N(C[C@H]56)C[C@H](N6)CC5)[C@H](C)[C@]4(C)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C)([C@H]12)[C@@H](C)[C@@H](C1)NC(=O)C2
hop_332,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[N@+]34[C@H]([C@@H](C)[C@@H](CC3)N(C[C@H]56)C[C@H](N6)CC5)C[C@H](CC4)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H]1CCC[N@@H+]([C@@H]12)CCCC2
hop_333,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]3[C@@H]([C@H]4ON=C5CN(C[C@H]67)C[C@H](N7)CC6)CC[C@H]3[C@@]45CC(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from CC1=NO[C@H]([C@H]12)[C@H]3C[C@@H]2CC3
hop_334,C1[C@@H](F)CN(CCC2)[C@]12COc3cc(N(C[C@H]45)C[C@H](N5)CC4)c6[C@@H]([NH3+])[C@@H](c(c6c37)ccc7)NC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from c12c3cccc2cccc1[C@@H]([NH3+])[C@@H]3N
hop_335,C1[C@@H](F)CN(CCC2)[C@]12COCS(=O)(=O)C[C@@]3([NH2+][C@@](C)([C@@H](C)OC3)CN(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](C)OCC(C)(C)[NH2+]1
hop_336,C1C[C@@H](N2)CN(C[C@H]12)[C@H]3COC[C@@H](OC[C@@]45N(C[C@H](F)C4)CCC5)C[C@@H]3CCNC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@H]1CCCOCC1
hop_337,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@@](C)(CN(C[C@H]45)C[C@H](N5)CC4)[N@@H+](CC6)[C@](C)(CC36)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from C12CC(C)(C)[N@@H+](C(C)(C)C1)CC2
hop_338,Nc(n1)nnc(c12)c(N(C[C@H]34)C[C@H](N4)CC3)c(C)c(OC[C@@]56N(C[C@H](F)C5)CCC6)c2NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc(c1)ccc(c12)nc(N)nn2
hop_339,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)n(c3N)nc(c34)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)CN[C@@H]4CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Nc1[nH]nc(c12)CCNC2
hop_340,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]3N(C[C@H]45)C[C@H](N5)CC4)C[C@@H]([C@H]36)[C@]6(C#C)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C#C[C@]1(C)[C@@H]([C@H]12)CCCC2
hop_341,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@@H](C[C@@](C)(C3)C4)C[C@H]5N(C[C@H]67)C[C@H](N7)CC6)[C@@]3(C)C[C@]45CN(C)C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from C[C@]12C[C@@]3(C)C[C@@H](C2)CC[C@@H](C1)C3
hop_342,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]([C@@H]3[C@H]45)N(C[C@H]67)C[C@H](N7)CC6)[C@H](C3=O)[C@H](C)[C@@H]5C[C@@H](CC4)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1CCC[C@H]([C@@H]2C)[C@H]1[C@@H](C(=O)[C@@H]23)CCC3
hop_343,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@@H]([NH3+])[C@@H]([C@H]36)[C@H](N(C)C6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from CN(C1)C[C@@H]([C@H]12)CCC[C@@H]2[NH3+]
hop_344,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@@H]([C@@H]([C@@H](N)c(c34)sc(n4)C)N(C[C@H]56)C[C@H](N6)CC5)N7CCC(CC7)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cc(s1)nc(c12)CCC[C@H]2N
hop_345,C1C[C@@H](N2)CN(C[C@H]12)[C@H](C3)[C@@H](O4)C[C@]([C@H]34)(OC[C@@]56N(C[C@H](F)C5)CCC6)CC#CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@H]([C@H]12)C[C@H](O2)CC1
hop_346,C1[C@@H](F)CN(CCC2)[C@]12CO[C@](C3)(C(=O)C4)[C@H](CCC5)[C@]5([C@]34N(C[C@H]67)C[C@H](N7)CC6)CC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O=C1C[C@@H](C2)[C@H]([C@@H]3[C@H]12)CCC3
hop_347,C1[C@@H](F)CN(CCC2)[C@]12COCC3=NN[C@H]([C@@]3(C)N(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1=NN[C@@H](C)[C@@H]1C
hop_348,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@@H](NC(O3)=O)C#CCN(C[C@H]45)C[C@H](N5)CC4)[C@@]3(C)c6cccc(c6)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@@H](O1)CCNC1=O
hop_349,C1[C@@H](F)CN(CCC2)[C@]12COc3cc(N(C[C@H]45)C[C@H](N5)CC4)n(c3N)SCC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1cccn1S
hop_350,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[n+]3nc(ncc3N(C[C@H]45)C[C@H](N5)CC4)NCCc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Nc1ncc[nH+]n1
hop_351,C1[C@@H](F)CN(CCC2)[C@]12COc3c(N(C[C@H]45)C[C@H](N5)CC4)cn(c36)c(nnc6N)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Nc1nnc(C)n(c12)ccc2
hop_352,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[NH2+]c(c([O-])cc3)c(c34)nc(N(C[C@H]56)C[C@H](N6)CC5)n4C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from n1c[nH]c(c12)ccc([O-])c2[NH3+]
hop_353,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@H](c(c34)c([nH]c(\c4)=N/C)N(C[C@H]56)C[C@H](N6)CC5)N(C)C[C@H]3c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C\N=c(\c1)[nH]cc(c12)CN(C)CC2
hop_354,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@H]([N@@H+](C)CC3)[C@@]34C(=O)N(C[C@H]56)C[C@H](N6)CC5)CCC[C@@H](N4)C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C1C[N@@H+](C)[C@@H]([C@H]12)CCCCCN2
hop_355,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)cc(N(C[C@H]45)C[C@H](N5)CC4)c(c36)[C@](C)(C#N)C(=N6)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N#C[C@@]1(C)C(C)=Nc(c12)cccc2
hop_356,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](S3(=O)=O)CN(C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H]([C@H]3C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O=S1(=O)[C@H](C)[C@@H](C)NCC1
hop_357,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[NH2+][C@H](c3ccc4)[C@H](N)c(c3c45)c(N(C[C@H]67)C[C@H](N7)CC6)cc5OC[C@@]89N(C[C@H](F)C8)CCC9 St 2 from c12c3cccc2cccc1[C@@H]([NH3+])[C@@H]3N
hop_358,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@H]3[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H](C)C(=C(O3)C#N)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#CC1=C(C)[C@H](C)C[C@@H](O1)C
hop_359,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@@H](N3C)CNC(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H](c(c36)cc(C#N)c(=O)[nH]6)c7cccc(c7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from N#Cc(c1)c(=O)[nH]c(c12)N(C)CCC2
hop_360,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34C[NH2+][C@H](C3)[C@H](N(C[C@H]56)C[C@H](N6)CC5)[C@H](C4)N(C7)CC7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from [C@@H]12C[C@@H]([NH2+]C1)CCC2
hop_361,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@H]3C(=O)OC(C)(C)[C@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C[C@H](C)C4)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1(C)OC(=O)[C@H](C)[C@@H]([C@H]12)C[C@H](C)CC2
hop_362,C1[C@@H](F)CN(CCC2)[C@]12COc([nH+]c3N(C[C@H]45)C[C@H](N5)CC4)[nH]c3S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from c1c[nH+]c[nH]1
hop_363,OC(=N1)[C@H](C)Sc(c12)c(N(C[C@H]34)C[C@H](N4)CC3)c(C)c(OC[C@@]56N(C[C@H](F)C5)CCC6)c2NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from c1cc(C)cc(c12)S[C@H](C)C(=N2)O
hop_364,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@]3(O)C#N)[C@](O)(CC4)C[C@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O[C@]12C[C@@](C#N)(O)[C@@H](CC2)CC1
hop_365,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[N@+](C)([C@H](C3)C(=O)N(C[C@H]45)C[C@H](N5)CC4)C[C@@H]([C@@]36O)C[C@H](CC6)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from C1C[N@H+](C)C[C@@H]([C@@]12O)CCCC2
hop_366,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H](C3)[C@@]4(C)C[C@H](N(C[C@H]56)C[C@H](N6)CC5)[C@@H]3[C@H](C7(C)C)[C@@]47N(C)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1C[C@@H](CC2)[C@H](C3(C)C)[C@H]3[C@]12C
hop_367,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CN3N[NH2+]c(c34)c(cc(c4)N(C[C@H]56)C[C@H](N6)CC5)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from CN1N[NH2+]c(c12)cccc2
hop_368,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H](SC[C@@H](O3)C)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@H]1CSC[C@H](O1)C
hop_369,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@@H](C\3=N\O)N(C[C@H]45)C[C@H](N5)CC4)[NH2+]C[C@@H]3Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O/N=C1\[C@@H](C)C[NH2+]CC1
hop_370,C#Cc1c(F)ccc(c12)cc(O)cc2CS(=O)(=O)N[C@@H]([C@@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@@H]([C@@H]36)N[C@@H](C6)CC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from N1CC[C@@H]([C@@H]12)C[C@@H]2N
hop_371,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@H]3N)[C@H](C4)[C@H](C)[C@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@H]([C@H]12)C[C@@H](C1)[C@@H](C2)N
hop_372,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@]3([C@@](CN4)([C@@H](C5)CC3)CN(C[C@H]67)C[C@H](N7)CC6)[C@]45CC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C[C@@]12[C@]3(C)[C@H](CC2)C[C@H]1NC3
hop_373,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]3C(C)(C)[C@H](C(C)(C)C[C@]3(O)CN(C[C@H]45)C[C@H](N5)CC4)c6cc(O)cc(c67)ccc(F)c7C#C St 2 from CC1(C)CC(C)(C)CC(C)(C1)O
hop_374,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@]3(C)[C@](C)(N(C[C@H]45)C[C@H](N5)CC4)[C@H](C)N(C3=O)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from O=C1[C@@H](C)[C@H](C)[C@@H](C)N1C
hop_375,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@]34[N@@H+](CCc5c4cccc5)CC[C@](O)(C(=O)N(C[C@H]67)C[C@H](N7)CC6)[C@H]3N(C)C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from c1cccc(c1[C@]23C)CC[N@H+]3CC[C@H](C2)O
hop_376,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34[C@@H]([C@@H]5[C@H]([C@H]4CC5)N(C[C@H]67)C[C@H](N7)CC6)[NH2+][C@H]3\C=C\Cc8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1[NH2+][C@@H]([C@@H]12)[C@@H]3C[C@H]2CC3
hop_377,C1C[C@@H](N2)CN(C[C@H]12)C(=O)[N@@H+]3CC[C@@](C#N)(OC[C@@]45N(C[C@H](F)C4)CCC5)[C@@H]([C@H]36)CC[C@H](C6)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from N#C[C@H]1CC[NH2+][C@@H]([C@H]12)CCCC2
